Mg2SiO3,,,,,,,Mg4SiO3,,,,,,Mg3SiO4,,,,
Energy,PDOS,,,,,,Energy,PDOS,,,,,Energy,PDOS,,,
eV,Mg 3s,Si 3p,O 2p,ISQ,,,eV,Mg 3s,Si 3p,O 2p,,,eV,Mg 3s,Si 3p,O 2p,ISQ
,,,,,,,,,,,,,,,,,
-3.14517,0.00903,0.03257,1.66796,0.02804,,,-2.60868,0.02874,0.04649,0.05139,,,-0.11965,0,0,0.01786,0
-3.11117,0.00867,0.02982,1.60365,0.02826,,,-2.56668,0.03038,0.04711,0.04922,,,-0.08465,0,0,0.01185,0
-3.07717,0.00841,0.02748,1.55473,0.02872,,,-2.52368,0.0317,0.04849,0.04758,,,-0.04865,0,0,0.00746,0
-3.04317,0.00826,0.02546,1.51951,0.02936,,,-2.48168,0.03282,0.05055,0.04685,,,-0.01365,0,0,0.00446,0
-3.01017,0.00823,0.02372,1.49647,0.03012,,,-2.43868,0.0339,0.05304,0.04723,,,0.02135,0,0,0.00252,0
-2.97617,0.00832,0.02221,1.48587,0.03082,,,-2.39668,0.03512,0.05552,0.04864,,,0.05635,0,0,0.00135,0
-2.94217,0.0085,0.02086,1.48623,0.03134,,,-2.35368,0.03659,0.05761,0.05091,,,0.09235,0,0,6.8E-4,0
-2.90817,0.00874,0.01969,1.49776,0.0315,,,-2.31168,0.03834,0.05912,0.05382,,,0.12735,0,0,3.3E-4,0
-2.87417,0.00898,0.01869,1.51785,0.03114,,,-2.26868,0.04028,0.06022,0.05708,,,0.16235,0,0,1.5E-4,0
-2.84017,0.00915,0.01788,1.54788,0.03022,,,-2.22668,0.04225,0.0613,0.0606,,,0.19735,0,0,6E-5,0
-2.80617,0.00922,0.01724,1.58547,0.02878,,,-2.18468,0.0441,0.06292,0.06432,,,0.23335,0,0,3E-5,0
-2.77217,0.00917,0.01685,1.62962,0.027,,,-2.14168,0.04581,0.06556,0.06826,,,0.26835,0,0,1E-5,0
-2.73817,0.009,0.0167,1.6787,0.025,,,-2.09968,0.04743,0.06939,0.07238,,,0.30335,0,0,0,0
-2.70417,0.00872,0.01679,1.72918,0.023,,,-2.05668,0.04914,0.07411,0.07649,,,0.33935,0,0,0,0
-2.67017,0.00836,0.01708,1.77633,0.02112,,,-2.01468,0.05111,0.07889,0.08017,,,0.37435,0,0,0,0
-2.63617,0.00795,0.01752,1.81518,0.01944,,,-1.97168,0.05338,0.08262,0.08289,,,0.40935,0,0,0,0
-2.60217,0.00748,0.01803,1.83941,0.01795,,,-1.92968,0.05586,0.08425,0.08413,,,0.44435,0,0,0,0
-2.56817,0.00699,0.01851,1.84562,0.01665,,,-1.88668,0.05833,0.08313,0.08366,,,0.48035,0,0,0,0
-2.53417,0.00648,0.01887,1.8316,0.01549,,,-1.84468,0.06046,0.07936,0.08163,,,0.51535,0,0,0,0
-2.50017,0.00594,0.01906,1.79842,0.01442,,,-1.80168,0.06203,0.07364,0.0786,,,0.55035,0,0,0,0
-2.46717,0.0054,0.01908,1.75002,0.01341,,,-1.75968,0.06295,0.06706,0.07536,,,0.58535,0,0,0,0
-2.43317,0.00485,0.01892,1.69348,0.01245,,,-1.71668,0.06334,0.06073,0.07271,,,0.62135,0,0,0,0
-2.39917,0.00433,0.01865,1.63655,0.01153,,,-1.67468,0.0635,0.05551,0.07123,,,0.65635,0,0,0,0
-2.36517,0.00384,0.01833,1.58604,0.01067,,,-1.63268,0.06373,0.05179,0.07121,,,0.69135,0,0,0,0
-2.33117,0.0034,0.01802,1.5466,0.00986,,,-1.58968,0.06428,0.04962,0.0726,,,0.72735,0,0,0,0
-2.29717,0.00301,0.0178,1.52089,0.00915,,,-1.54768,0.06517,0.04884,0.07511,,,0.76235,0,0,0,0
-2.26317,0.00267,0.01767,1.50731,0.00853,,,-1.50468,0.06623,0.04919,0.07832,,,0.79735,0,0,0,0
-2.22917,0.00239,0.01767,1.50214,0.00801,,,-1.46268,0.06722,0.05043,0.08186,,,0.83235,0,0,0,0
-2.19517,0.00216,0.01776,1.49956,0.00759,,,-1.41968,0.0679,0.05255,0.08552,,,0.86835,0,0,0,0
-2.16117,0.00199,0.01791,1.49416,0.00726,,,-1.37768,0.06811,0.0556,0.08935,,,0.90335,0,0,0,0
-2.12717,0.00186,0.01806,1.48039,0.00698,,,-1.33468,0.06789,0.05989,0.09357,,,0.93835,0,0,0,0
-2.09317,0.00178,0.01815,1.45401,0.00674,,,-1.29268,0.0673,0.0656,0.09841,,,0.97335,0,0,0,0
-2.05917,0.00173,0.01809,1.41308,0.00651,,,-1.24968,0.06645,0.07279,0.10396,,,1.00935,0,0,0,0
-2.02517,0.0017,0.01786,1.35787,0.00626,,,-1.20768,0.06534,0.08101,0.10996,,,1.04435,0,0,0,0
-1.99117,0.00169,0.01742,1.28991,0.00599,,,-1.16468,0.06393,0.08944,0.11583,,,1.07935,0,0,0,0
-1.95717,0.00168,0.0168,1.21293,0.00568,,,-1.12268,0.06222,0.09697,0.12077,,,1.11435,0,0,0,0
-1.92417,0.00166,0.01598,1.13009,0.00534,,,-1.07968,0.0603,0.10261,0.12415,,,1.15035,0,0,0,0
-1.89017,0.00162,0.01503,1.04517,0.00497,,,-1.03768,0.05842,0.10579,0.12566,,,1.18535,0,0,0,0
-1.85617,0.00156,0.01397,0.96085,0.00458,,,-0.99568,0.05694,0.10647,0.12555,,,1.22035,0,0,0,0
-1.82217,0.00147,0.01282,0.8791,0.00418,,,-0.95268,0.05615,0.10512,0.1244,,,1.25635,0,0,0,0
-1.78817,0.00136,0.01163,0.80136,0.00376,,,-0.91068,0.05616,0.10249,0.12288,,,1.29135,0,0,0,0
-1.75417,0.00122,0.01043,0.72846,0.00335,,,-0.86768,0.05681,0.09941,0.12161,,,1.32635,0,0,0,0
-1.72017,0.00107,0.00926,0.66222,0.00294,,,-0.82568,0.05776,0.09661,0.12095,,,1.36135,0,0,0,0
-1.68617,9.1E-4,0.00818,0.60374,0.00254,,,-0.78268,0.05858,0.09474,0.12107,,,1.39735,0,0,0,0
-1.65217,7.5E-4,0.00723,0.55431,0.00217,,,-0.74068,0.05896,0.0941,0.12204,,,1.43235,0,0,0,0
-1.61817,6.1E-4,0.00644,0.51543,0.00185,,,-0.69768,0.05882,0.09477,0.1238,,,1.46735,0,0,0,0
-1.58417,4.7E-4,0.00582,0.48694,0.00157,,,-0.65568,0.05834,0.09647,0.1262,,,1.50235,0,0,0,0
-1.55017,3.7E-4,0.00536,0.46791,0.00134,,,-0.61268,0.05782,0.09868,0.1292,,,1.53835,0,0,0,0
-1.51617,2.9E-4,0.00501,0.45677,0.00116,,,-0.57068,0.05758,0.10098,0.13281,,,1.57335,0,0,0,0
-1.48217,2.3E-4,0.00475,0.45145,0.00103,,,-0.52768,0.05787,0.10308,0.13738,,,1.60835,0,0,0,0
-1.44817,2.1E-4,0.00454,0.4496,9.2E-4,,,-0.48568,0.05876,0.10522,0.14343,,,1.64435,0,0,0,0
-1.41517,2E-4,0.00436,0.4506,8.4E-4,,,-0.44368,0.06018,0.10766,0.15172,,,1.67935,0,0,0,0
-1.38117,2E-4,0.0042,0.45241,7.8E-4,,,-0.40068,0.062,0.11081,0.16283,,,1.71435,0,0,0,0
-1.34717,2.2E-4,0.00406,0.45472,7.3E-4,,,-0.35868,0.06406,0.1147,0.17706,,,1.74935,0,0,0,0
-1.31317,2.3E-4,0.00398,0.45653,6.9E-4,,,-0.31568,0.06618,0.11906,0.19436,,,1.78535,0,0,0,0
-1.27917,2.5E-4,0.00391,0.45733,6.6E-4,,,-0.27368,0.06823,0.12344,0.2142,,,1.82035,0,0,0,0
-1.24517,2.7E-4,0.00389,0.45621,6.4E-4,,,-0.23068,0.0701,0.12758,0.23584,,,1.85535,0,0,0,0
-1.21117,2.9E-4,0.00387,0.45231,6.2E-4,,,-0.18868,0.07166,0.13152,0.25803,,,1.89035,0,0,0,0
-1.17717,3E-4,0.00384,0.44599,6E-4,,,-0.14568,0.07285,0.13539,0.27907,,,1.92635,0,0,0,0
-1.14317,3.1E-4,0.00379,0.43719,5.9E-4,,,-0.10368,0.07357,0.13926,0.29701,,,1.96135,0,0,0,0
-1.10917,3.2E-4,0.00372,0.42715,5.7E-4,,,-0.06068,0.07377,0.14288,0.30958,,,1.99635,0,0,0,0
-1.07517,3.3E-4,0.00363,0.41627,5.5E-4,,,-0.01868,0.0734,0.14569,0.31495,,,2.03135,0,0,0,0
-1.04117,3.3E-4,0.00353,0.40596,5.2E-4,,,0.02432,0.0725,0.14711,0.31246,,,2.06735,0,0,0,0
-1.00717,3.4E-4,0.00344,0.39621,5E-4,,,0.06632,0.07124,0.14691,0.30266,,,2.10235,0,0,0,0
-0.97317,3.4E-4,0.00334,0.38658,4.7E-4,,,0.10932,0.06988,0.14537,0.28769,,,2.13735,0,0,0,0
-0.93917,3.3E-4,0.00323,0.3761,4.4E-4,,,0.15132,0.06879,0.14312,0.27025,,,2.17335,0,0,0,0
-0.90517,3.2E-4,0.00312,0.36351,4E-4,,,0.19332,0.06827,0.14083,0.25283,,,2.20835,0,0,0,0
-0.87217,3E-4,0.00297,0.34771,3.7E-4,,,0.23632,0.06847,0.13876,0.23711,,,2.24335,0,0,0,0
-0.83817,2.8E-4,0.0028,0.32819,3.2E-4,,,0.27832,0.06931,0.13679,0.22345,,,2.27835,0,0,0,0
-0.80417,2.5E-4,0.0026,0.3051,2.8E-4,,,0.32132,0.0705,0.13442,0.21131,,,2.31435,0,0,0,0
-0.77017,2.1E-4,0.00239,0.27935,2.3E-4,,,0.36332,0.0717,0.13124,0.19986,,,2.34935,0,0,0,0
-0.73617,1.7E-4,0.00217,0.25226,1.8E-4,,,0.40632,0.07261,0.12712,0.18856,,,2.38435,0,0,0,0
-0.70217,1.4E-4,0.00196,0.22527,1.4E-4,,,0.44832,0.07313,0.1224,0.17753,,,2.41935,0,0,0,0
-0.66817,1E-4,0.00176,0.19956,1.1E-4,,,0.49132,0.0733,0.11771,0.16729,,,2.45535,0,0,0,0
-0.63417,8E-5,0.00159,0.17585,8E-5,,,0.53332,0.07324,0.11352,0.15859,,,2.49035,0,0,0,0
-0.60017,5E-5,0.00143,0.15436,5E-5,,,0.57632,0.0731,0.11012,0.15181,,,2.52535,0,0,0,0
-0.56617,3E-5,0.00128,0.1349,3E-5,,,0.61832,0.07299,0.10739,0.14695,,,2.56035,0,0,0,0
-0.53217,2E-5,0.00114,0.11711,2E-5,,,0.66132,0.07294,0.10502,0.14359,,,2.59635,0,0,0,0
-0.49817,1E-5,0.001,0.10056,1E-5,,,0.70332,0.07301,0.10273,0.14108,,,2.63135,0,0,0,0
-0.46417,1E-5,8.6E-4,0.08495,1E-5,,,0.74532,0.07323,0.10046,0.13894,,,1.80635,0,0,0,0
-0.43017,0,7.2E-4,0.07025,0,,,0.78832,0.07366,0.09836,0.13701,,,1.84235,0,0,0,0
-0.39617,0,5.9E-4,0.05654,0,,,0.83032,0.07425,0.09677,0.13554,,,1.87735,0,0,0,0
-0.36217,0,4.7E-4,0.04411,0,,,0.87332,0.07489,0.09592,0.13501,,,1.91235,0,0,0,0
-0.32917,0,3.5E-4,0.03323,0,,,0.91532,0.07537,0.09573,0.13569,,,1.94735,0,0,0,0
-0.29517,0,2.6E-4,0.02408,0,,,0.95832,0.07548,0.09584,0.13753,,,1.98335,0,0,0,0
-0.26117,0,1.8E-4,0.01673,0,,,1.00032,0.0751,0.09575,0.1399,,,2.01835,0,0,0,0
-0.22717,0,1.2E-4,0.01113,0,,,1.04332,0.07432,0.09506,0.14198,,,2.05335,0,0,0,0
-0.19317,0,8E-5,0.00707,0,,,1.08532,0.07335,0.09365,0.14322,,,2.08835,0,0,0,0
-0.15917,0,5E-5,0.00428,0,,,1.12832,0.07247,0.09167,0.14351,,,2.12435,0,0,0,0
-0.12517,0,3E-5,0.00247,0,,,1.17032,0.07193,0.08942,0.14324,,,2.15935,0,0,0,0
-0.09117,0,1E-5,0.00135,0,,,1.21332,0.07183,0.08713,0.1429,,,2.19435,0,0,0,0
-0.05717,0,1E-5,7E-4,0,,,1.25532,0.0721,0.08481,0.1428,,,2.23035,0,0,0,0
-0.02317,0,0,3.5E-4,0,,,1.29832,0.0725,0.08239,0.14274,,,2.26535,0,0,0,0
0.01083,0,0,1.6E-4,0,,,1.34032,0.0728,0.07977,0.14219,,,2.30035,0,0,0,0
0.04483,0,0,7E-5,0,,,1.38232,0.07277,0.07701,0.14052,,,2.33535,0,0,0,0
0.07883,0,0,3E-5,0,,,1.42532,0.07234,0.07427,0.13736,,,2.37135,0,0,0,0
0.11283,0,0,1E-5,0,,,1.46732,0.07166,0.07193,0.13281,,,2.40635,0,0,0,0
0.14683,0,0,0,0,,,1.51032,0.07105,0.0702,0.1276,,,2.44135,0,0,0,0
0.17983,0,0,0,0,,,1.55232,0.07092,0.06936,0.12278,,,2.47635,0,0,0,0
0.21383,0,0,0,0,,,1.59532,0.07167,0.0695,0.11952,,,2.51235,0,0,0,0
0.24783,0,0,0,0,,,1.63732,0.07346,0.07059,0.11876,,,2.54735,0,0,0,0
0.28183,0,0,0,0,,,1.68032,0.07613,0.07251,0.12079,,,2.58235,0,0,0,0
0.31583,0,0,0,0,,,1.72232,0.07915,0.07492,0.12508,,,2.61735,0,0,0,0
0.34983,0,0,0,0,,,1.76532,0.08184,0.07734,0.13037,,,2.65335,0,0,0,0
0.38383,0,0,0,0,,,1.80732,0.0836,0.07922,0.13497,,,2.68835,0,0,0,0
0.41783,0,0,0,0,,,1.85032,0.08416,0.08001,0.13744,,,2.72335,0,0,0,0
0.45183,0,0,0,0,,,1.89232,0.08352,0.07933,0.13708,,,2.75935,0,0,0,0
0.48583,0,0,0,0,,,1.93432,0.0824,0.07725,0.13426,,,2.79435,0,0,0,0
0.51983,0,0,0,0,,,1.97732,0.08144,0.07415,0.13011,,,2.82935,0,0,0,0
0.55383,0,0,0,0,,,2.01932,0.08128,0.0708,0.12618,,,2.86435,0,0,0,0
0.58783,0,0,0,0,,,2.06232,0.08208,0.06791,0.12371,,,2.90035,0,0,0,0
0.62183,0,0,0,0,,,2.10432,0.08368,0.06609,0.12319,,,2.93535,0,0,0,0
0.65583,0,0,0,0,,,2.14732,0.08568,0.06562,0.12431,,,2.97035,0,0,0,0
0.68983,0,0,0,0,,,2.18932,0.08744,0.06644,0.12627,,,3.00535,0,0,0,0
0.37283,0,0,0,0,,,2.23232,0.08848,0.0682,0.12815,,,3.04135,1E-5,0,0,0
0.40683,0,0,0,0,,,2.27432,0.08872,0.07036,0.1294,,,3.07635,3E-5,0,1E-5,0
0.44083,0,0,1E-5,0,,,2.31732,0.08792,0.0723,0.12998,,,3.11135,6E-5,0,2E-5,0
0.47483,0,1E-5,1E-5,1E-5,,,2.35932,0.0864,0.07358,0.13027,,,3.14735,1.3E-4,0,5E-5,0
0.50883,0,1E-5,4E-5,2E-5,,,2.40232,0.08448,0.07389,0.13089,,,3.18235,2.6E-4,0,1E-4,0
0.54283,0,2E-5,7E-5,4E-5,,,2.44432,0.08248,0.07328,0.13236,,,3.21735,4.9E-4,0,1.9E-4,0
0.57683,0,4E-5,1.3E-4,6E-5,,,2.48732,0.08072,0.07195,0.13481,,,3.25235,8.6E-4,0,3.4E-4,0
0.61083,0,7E-5,2.3E-4,1.1E-4,,,2.52932,0.07942,0.07014,0.13795,,,3.28835,0.00144,0,5.7E-4,0
0.64483,0,1.1E-4,3.7E-4,1.8E-4,,,2.57132,0.07854,0.06812,0.14102,,,3.32335,0.00229,0,9.1E-4,0
0.67883,0,1.8E-4,5.9E-4,2.9E-4,,,2.61432,0.07796,0.06601,0.14315,,,3.35835,0.00345,0,0.00139,0
0.71283,0,2.5E-4,8.5E-4,4.2E-4,,,2.65632,0.07758,0.06406,0.14382,,,3.39335,0.00497,0,0.002,0
0.74683,0,3.4E-4,0.00119,5.8E-4,,,2.69932,0.07738,0.06242,0.14295,,,3.42935,0.00685,1E-5,0.00279,0
0.78083,0,4.6E-4,0.00155,7.5E-4,,,2.74132,0.07749,0.06138,0.14098,,,3.46435,0.00908,1E-5,0.00375,0
0.81483,0,5.6E-4,0.00191,9.3E-4,,,2.78432,0.07809,0.06117,0.13857,,,3.49935,0.01159,1E-5,0.00485,0
0.84883,0,6.4E-4,0.00222,0.00108,,,2.82632,0.07935,0.06187,0.13641,,,3.53435,0.01431,1E-5,0.00609,0
0.88283,0,7.1E-4,0.00243,0.00119,,,2.86932,0.08128,0.06338,0.13482,,,3.57035,0.01714,2E-5,0.00745,0
0.91583,0,7.4E-4,0.00253,0.00123,,,2.91132,0.08368,0.06547,0.13381,,,3.60535,0.01996,2E-5,0.00886,0
0.94983,0,7.2E-4,0.00247,0.00121,,,2.95432,0.08632,0.06776,0.13315,,,3.64035,0.02267,2E-5,0.01033,0
0.98383,0,6.7E-4,0.0023,0.00112,,,2.99632,0.08888,0.07,0.13274,,,3.67635,0.02515,3E-5,0.01181,0
1.01783,0,5.9E-4,0.00201,9.8E-4,,,3.03932,0.09104,0.07212,0.13249,,,3.71135,0.02736,3E-5,0.01329,1E-5
1.05183,0,4.9E-4,0.00166,8.1E-4,,,3.08132,0.09272,0.07416,0.13263,,,3.74635,0.02926,4E-5,0.0148,1E-5
1.08583,0,3.7E-4,0.00131,6.3E-4,,,3.12332,0.09368,0.0762,0.13328,,,3.78135,0.03094,6E-5,0.0164,2E-5
1.11983,0,2.8E-4,9.7E-4,4.7E-4,,,3.16632,0.09392,0.07832,0.13463,,,3.81735,0.03251,6E-5,0.01817,3E-5
1.15383,0,2E-4,7.1E-4,3.3E-4,,,3.20832,0.09352,0.08044,0.13669,,,3.85235,0.03414,8E-5,0.02021,4E-5
1.18783,0,1.4E-4,5.3E-4,2.2E-4,,,3.25132,0.09264,0.08246,0.13912,,,3.88735,0.036,1E-4,0.02259,6E-5
1.22183,0,1E-4,4.4E-4,1.6E-4,,,3.29332,0.09128,0.08412,0.14151,,,3.92235,0.03824,1.4E-4,0.02536,9E-5
1.25583,0,7E-5,4.7E-4,1.2E-4,,,3.33632,0.08984,0.08527,0.14354,,,3.95835,0.0409,1.8E-4,0.02852,1.2E-4
1.28983,0,7E-5,6.6E-4,1.2E-4,,,3.37832,0.08832,0.08582,0.14478,,,3.99335,0.04395,2.3E-4,0.03199,1.6E-4
1.32383,0,9E-5,9.9E-4,1.6E-4,,,3.42132,0.08688,0.08595,0.14539,,,4.02835,0.04728,2.9E-4,0.03565,2E-4
1.35783,0,1.2E-4,0.0015,2.2E-4,,,3.46332,0.0856,0.08601,0.14558,,,4.06335,0.05072,3.4E-4,0.03934,2.5E-4
1.39183,0,1.8E-4,0.00218,3.1E-4,,,3.50632,0.08448,0.08647,0.14584,,,4.09935,0.05398,4E-4,0.04286,2.9E-4
1.42483,0,2.5E-4,0.00303,4.3E-4,,,3.54832,0.0836,0.0879,0.14671,,,4.13435,0.05685,4.6E-4,0.04603,3.2E-4
1.45883,0,3.3E-4,0.00398,5.6E-4,,,3.59132,0.08288,0.09076,0.1484,,,4.16935,0.05903,5.1E-4,0.04864,3.5E-4
1.49283,0,4E-4,0.00494,7E-4,,,3.63332,0.08232,0.0954,0.15096,,,4.20535,0.06026,5.5E-4,0.05057,3.6E-4
1.52683,0,4.7E-4,0.0058,8.2E-4,,,3.67632,0.08176,0.10204,0.15416,,,4.24035,0.06046,6E-4,0.05177,3.6E-4
1.56083,0,5.2E-4,0.00643,9.1E-4,,,3.71832,0.0812,0.11072,0.15756,,,4.27535,0.0596,6.4E-4,0.05234,3.6E-4
1.59483,0,5.5E-4,0.00672,9.5E-4,,,3.76032,0.08072,0.12124,0.16091,,,4.31035,0.05784,6.7E-4,0.05249,3.6E-4
1.62883,0,5.4E-4,0.00664,9.4E-4,,,3.80332,0.08024,0.13336,0.16402,,,4.34635,0.05544,7.1E-4,0.05253,3.6E-4
1.66283,0,5.1E-4,0.0062,8.8E-4,,,3.84532,0.07998,0.14646,0.16701,,,4.38135,0.0529,7.6E-4,0.05279,3.8E-4
1.69683,0,4.4E-4,0.00546,7.7E-4,,,3.88832,0.08,0.15977,0.17007,,,4.41635,0.05049,8.1E-4,0.05349,4.1E-4
1.73083,0,3.7E-4,0.00454,6.4E-4,,,3.93032,0.08056,0.17246,0.17348,,,4.45135,0.04851,8.8E-4,0.05473,4.5E-4
1.76483,0,2.9E-4,0.00357,5.1E-4,,,3.97332,0.08152,0.18369,0.1774,,,4.48735,0.04719,9.5E-4,0.05651,5.1E-4
1.79883,0,2.2E-4,0.00266,3.8E-4,,,4.01532,0.08288,0.19294,0.18188,,,4.52235,0.04649,0.00102,0.05861,5.7E-4
1.83283,0,1.5E-4,0.00187,2.7E-4,,,4.05832,0.08448,0.20016,0.18657,,,4.55735,0.04632,0.00108,0.06089,6.5E-4
1.86683,0,1.1E-4,0.00126,1.9E-4,,,4.10032,0.08616,0.20561,0.19117,,,4.59335,0.04657,0.00113,0.06315,7.2E-4
1.90083,0,9E-5,8.4E-4,1.5E-4,,,4.14332,0.08776,0.2099,0.1953,,,4.62835,0.04707,0.00118,0.06529,7.9E-4
1.93483,0,8E-5,6.2E-4,1.6E-4,,,4.18532,0.08944,0.21361,0.19863,,,4.66335,0.04767,0.00122,0.06728,8.5E-4
1.96783,0,1.2E-4,5.6E-4,2.2E-4,,,4.22832,0.09144,0.2173,0.20126,,,4.69835,0.04825,0.00123,0.06912,9E-4
2.00183,0,1.8E-4,7.2E-4,3.5E-4,,,4.27032,0.09408,0.22134,0.20344,,,4.73435,0.04865,0.00122,0.07083,9.3E-4
2.03583,0,3.1E-4,0.00111,5.9E-4,,,4.31232,0.0976,0.22612,0.20573,,,4.76935,0.04872,0.00122,0.0724,9.5E-4
2.06983,1E-5,5.1E-4,0.00174,9.7E-4,,,4.35532,0.102,0.23181,0.20881,,,4.80435,0.04839,0.00119,0.07383,9.4E-4
2.10383,1E-5,8E-4,0.00268,0.00151,,,4.39732,0.10704,0.2384,0.2131,,,4.83935,0.04759,0.00118,0.07505,9.2E-4
2.13783,1E-5,0.00117,0.00395,0.00223,,,4.44032,0.11192,0.24517,0.21867,,,4.87535,0.04631,0.00117,0.07598,8.9E-4
2.17183,2E-5,0.00164,0.00548,0.00311,,,4.48232,0.11616,0.25118,0.2252,,,4.91035,0.04464,0.00118,0.07654,8.6E-4
2.20583,3E-5,0.00215,0.00722,0.00409,,,4.52532,0.11912,0.25513,0.23195,,,4.94535,0.04269,0.00123,0.07675,8.3E-4
2.23983,3E-5,0.00268,0.00899,0.00509,,,4.56732,0.12064,0.25632,0.23789,,,4.98035,0.04071,0.0013,0.07663,8E-4
2.27383,4E-5,0.00315,0.01055,0.00597,,,4.61032,0.12072,0.2539,0.24222,,,5.01635,0.03892,0.0014,0.07644,7.8E-4
2.30783,4E-5,0.00349,0.01172,0.00663,,,4.65232,0.12,0.24782,0.24426,,,5.05135,0.03751,0.00153,0.07651,7.8E-4
2.34183,5E-5,0.00366,0.01228,0.00695,,,4.69532,0.11896,0.23872,0.24344,,,5.08635,0.0367,0.00168,0.07733,8E-4
2.37583,5E-5,0.00362,0.01218,0.00689,,,4.73732,0.118,0.22737,0.23974,,,5.12235,0.03659,0.00186,0.07939,8.3E-4
2.40983,4E-5,0.00339,0.01144,0.00645,,,4.78032,0.11768,0.21449,0.23365,,,5.15735,0.0372,0.00206,0.08309,8.7E-4
2.44383,4E-5,0.00301,0.01023,0.00572,,,4.82232,0.11832,0.20137,0.22652,,,5.19235,0.03846,0.00227,0.08849,9.1E-4
2.47783,3E-5,0.00253,0.00879,0.00483,,,4.86532,0.12016,0.18955,0.22026,,,5.22735,0.04016,0.0025,0.09538,9.6E-4
2.51083,3E-5,0.00203,0.00742,0.00392,,,4.90732,0.12368,0.18073,0.21704,,,5.26335,0.04206,0.00271,0.1032,0.001
2.54483,2E-5,0.00159,0.00644,0.00312,,,4.94932,0.1288,0.17618,0.21813,,,5.29835,0.04388,0.00295,0.11106,0.00104
2.57883,2E-5,0.00126,0.00609,0.00255,,,4.99232,0.13528,0.176,0.22345,,,5.33335,0.04537,0.00315,0.11834,0.00106
2.61283,2E-5,0.00104,0.00661,0.00228,,,5.03432,0.14224,0.17892,0.2313,,,5.36835,0.04634,0.00336,0.12417,0.00108
2.64683,2E-5,0.001,0.0081,0.00233,,,5.07732,0.14848,0.1824,0.23872,,,5.40435,0.04674,0.00355,0.12829,0.00108
2.68083,2E-5,0.00108,0.01055,0.00269,,,5.11932,0.15256,0.18359,0.24265,,,5.43935,0.0465,0.00371,0.13043,0.00108
2.71483,2E-5,0.00128,0.0138,0.00331,,,5.16232,0.15352,0.18037,0.2411,,,5.47435,0.0457,0.00387,0.13076,0.00108
2.74883,3E-5,0.00156,0.01756,0.0041,,,5.20432,0.15096,0.1721,0.23366,,,5.51035,0.0445,0.00397,0.12968,0.00108
2.78283,3E-5,0.00185,0.02133,0.00493,,,5.24732,0.14528,0.15987,0.22194,,,5.54535,0.04296,0.00405,0.12762,0.00107
2.81683,4E-5,0.00212,0.02459,0.00566,,,5.28932,0.13752,0.14593,0.20856,,,5.58035,0.04131,0.00408,0.1252,0.00105
2.85083,4E-5,0.00231,0.02684,0.00618,,,5.33232,0.1292,0.13276,0.19641,,,5.61535,0.03968,0.0041,0.12321,0.00103
2.88483,4E-5,0.00239,0.02768,0.00638,,,5.37432,0.12128,0.12197,0.18719,,,5.65135,0.03819,0.00407,0.1221,0.00102
2.91883,4E-5,0.00232,0.02698,0.00622,,,5.41732,0.11464,0.11375,0.18098,,,5.68635,0.03684,0.00401,0.12212,0.001
2.95283,4E-5,0.00214,0.02482,0.00573,,,5.45932,0.10904,0.10707,0.1764,,,5.72135,0.03555,0.00395,0.12313,9.8E-4
2.98683,4E-5,0.00186,0.02158,0.00499,,,5.50132,0.10416,0.10026,0.17116,,,5.75635,0.0342,0.00385,0.12468,9.7E-4
3.01983,3E-5,0.00153,0.01771,0.0041,,,5.54432,0.0992,0.09194,0.16336,,,5.79235,0.03263,0.00372,0.12576,9.6E-4
3.05383,2E-5,0.00119,0.01373,0.00318,,,5.58632,0.09384,0.08161,0.15235,,,5.82735,0.03074,0.00357,0.12561,9.6E-4
3.08783,2E-5,8.8E-4,0.01004,0.00233,,,5.62932,0.088,0.06982,0.13879,,,5.86235,0.02852,0.00341,0.12352,9.6E-4
3.12183,1E-5,6E-4,0.00694,0.00161,,,5.67132,0.08208,0.05777,0.12444,,,5.89735,0.02604,0.00322,0.1191,9.7E-4
3.15583,1E-5,4E-4,0.00453,0.00106,,,5.71432,0.0768,0.04686,0.11161,,,5.93335,0.02347,0.00302,0.11265,9.8E-4
3.18983,0,2.5E-4,0.00279,6.5E-4,,,5.75632,0.07319,0.03829,0.10233,,,5.96835,0.021,0.00283,0.10485,0.001
3.22383,0,1.4E-4,0.00163,3.8E-4,,,5.79932,0.0721,0.03264,0.09784,,,6.00335,0.0188,0.00267,0.09648,0.00102
3.25783,0,7E-5,8.9E-4,2.1E-4,,,5.84132,0.07414,0.03008,0.09851,,,6.03935,0.01701,0.00254,0.08848,0.00104
3.29183,0,4E-5,4.7E-4,1.1E-4,,,5.88432,0.07941,0.0303,0.10407,,,6.07435,0.01569,0.00246,0.08163,0.00106
3.32583,0,2E-5,2.3E-4,5E-5,,,5.92632,0.08744,0.03272,0.11369,,,6.10935,0.01488,0.00247,0.07647,0.00107
3.35983,0,1E-5,1.1E-4,3E-5,,,5.96932,0.09728,0.03659,0.12643,,,6.14435,0.0146,0.00257,0.07339,0.00107
3.39383,0,0,7E-5,2E-5,,,6.01132,0.10744,0.04122,0.14116,,,6.18035,0.01482,0.00281,0.0726,0.00106
3.42783,0,0,6E-5,1E-5,,,6.05432,0.11648,0.04594,0.15689,,,6.21535,0.01552,0.00318,0.0741,0.00104
